Artista,Género,Tipo,Nombre,Año,ID
Kirk Fletcher,blues,track,Bad Boy,2003,2xeWbSfaCZ9B0bgPJjSRKL
The Inmates,blues,track,Fire down below,2003,2SuEzfTSYNqZD4A9JWjqlw
"Arthur ""Big Boy"" Crudup",blues,track,My Baby Left Me - Remastered 2003,2003,5WgAbfjSEt2ycl9N2pgUzz
Heidi Hauge,blues,track,Save the Last Dance for Me,2003,2suduLBD2zlz8XdgjL2hoc
Popa Chubby,blues,track,(Sittin' On) The Dock of The Bay,2003,4VaUE9PJPJ46IwNzTlofO8
John Hammond,blues,track,Sweet Home Chicago,2003,3Ck0eraxaMeJTkCjh6ZqNu
Amy Winehouse,blues,track,F*** Me Pumps,2003,5lEKl4BrjaBHMaTwAVeExH
Dick Brave & The Backbeats,blues,track,Twenty Flight Rock,2003,7kmja7QAr5CiPgjmjgQjkv
Snowy White,blues,track,Snow Blues,2003,58dBSRx65WKUew5bussurJ
Joe Bonamassa,blues,track,Wild About You Baby,2003,0Kvl8dWCyOWS2uDpuFdXoe
The Black Keys,blues,track,Hurt Like Mine,2003,1LkwlyNEmhMaY0rbhxJq6R
The Black Keys,blues,track,Everywhere I Go,2003,5rRDk6bhV4w8n3wEo59Vmd
The Quantic Soul Orchestra,blues,track,Terrapin,2003,0su7Fj6d6ybtv2bwCvuvdQ
Soledad Brothers,blues,track,Going Back To Memphis - Live,2003,1g8FLJkIVYoEXYoZE2yitm
Dick Brave & The Backbeats,blues,track,Buona sera,2003,0hOR1Lc1WLe8VYOneoWsJy
R.L. Burnside,blues,track,Poor Black Mattie,2003,4BIZpevfE9KRsGahLJJuVR
Slim Harpo,blues,track,I'm Gonna Miss You (Like The Devil) - Single Version,2003,4594IJ0UCAMSaG8JEyZbz0
CHRISTIAN PADOVAN,blues,track,Betty's Gone,2003,6fEdAoRWBwB5j5E2LybJgL
Doyle Bramhall,blues,track,"I'd Rather Be Blind, Crippled and Crazy",2003,7tP6VYRF41aDNdjiRq87dO
Debbie Davies,blues,track,Takin' It All To Vegas,2003,5IiUjYNjkQ3HwM8rL7T5a3
Robert Belfour,blues,track,Hill Stomp,2003,4bkP8kgURzdcy6kb0RyV74
Joe Bonamassa,blues,track,Left Overs,2003,4mB5PtINISegZh3w9rx6FQ
Dick Brave & The Backbeats,blues,track,She's the Most,2003,4PT8DpjBFSlnCvogfpOwDk
Dick Brave & The Backbeats,blues,track,Teenager in Love,2003,2UhNqfszTNfQHV4ISciGHq
Joe Cocker,blues,track,Sorry Seems to Be the Hardest Word,2003,6TtbUEPsT8MLfVLESBpZRg
Vargas Blues Band,blues,track,Spanish Fly,2003,5zwoBGlRQIHzaPBVtiY7yp
The Nimmo Brothers,blues,track,I Do It All For You,2003,7jF8SaX9ILCIaVUSWmLtLX
J.B. Lenoir,blues,track,Good Looking Woman,2003,6aiuq2Kw36GdYcluKQHxSI
Muddy Waters,blues,track,"Baby, Please Don't Go - Live",2003,4kY1zORr6jt053J0d4PGHv
Robert Johnson,blues,track,Sweet Home Chicago,2004,1guIEbEw6v69ubNOuH9Aug
Calvin Russell,blues,track,I dreamed i saw,2004,66UVK9TPvtvKayHmEcSgDX
Calvin Russell,blues,track,One meat ball,2004,2A4q84wYsw1jthUqKSSj00
Calvin Russell,blues,track,Don't turn your head,2004,3p3ntWHUnxd9wwuIb8MGxI
Guitar Shorty,blues,track,Get Busy,2004,0sPCMZeDh2yPJiMbU7Y3kb
R.L. Burnside,blues,track,Goin' Away Baby,2004,7cMvx9JGa7i03ov4Z3FoRn
Eric Bibb,blues,track,Bessie's Advice,2004,2oPHm8xBT1kk9mSIeLs0nb
Jamie Cullum,blues,track,What A Difference A Day Made,2004,4Kq07FxMwtMVBapID5CsRk
Muddy Waters Blues Band,blues,track,I'm Feeling Alright - 1,2004,1CUuRMphE7FKb1A44vP3Vu
C.C. Adcock,blues,track,Stealin' All Day,2004,3eHQLJBH5MBSkwg5OPWkkd
Etta James,blues,track,Dust My Broom,2004,7ab9T50hNO7ULa2pvtcjjZ
Guitar Shorty,blues,track,What She Don't Know,2004,4twUM0UcBejOYgj3J9uzgY
Eric Clapton,blues,track,Little Queen of Spades,2004,2FollULDHC9crIdIwobudx
Buddy Guy,blues,track,Messin' with the Kid,2004,6VkaGRe98A6x7S5dGmxd30
Eric Clapton,blues,track,When You Got a Good Friend,2004,4h7v0joHpqFzcL96UQyjU9
Calvin Russell,blues,track,You don't know,2004,5wGhjIEpKvpqBk3OnhIWWz
Etta James,blues,track,Got My Mojo Working,2004,0sU5nC6NADQeGntkzMSnmb
Calvin Russell,blues,track,Nothin',2004,6Fh32ViDkZePgN5Joi9aOD
Chet Atkins,blues,track,Poor Boy Blues,2004,7wVWGi19XHSDPfLQbyohFB
Calvin Russell,blues,track,Stranger,2004,0xAoJ55xgneMmV2h7nl6ym
Joe Cocker,blues,track,I (Who Have Nothing),2004,3CSXOs5jPrTnw6wWcs91yE
Guitar Shorty,blues,track,Old School,2004,54sI3jSzu7Q3xaiU9o2nI7
Alicia Keys,blues,track,If I Ain't Got You (feat. Arturo Sandoval) - Spanish Version,2004,171PQ2EySFy9czmQ7RRQSq
R.L. Burnside,blues,track,Someday Baby,2004,5ZBUC1YafitJgLt8dgZYTW
Solomon Burke,blues,track,Let Me Wrap My Arms Around You,2004,5MNqfOUNVtgphtlT7WHnzC
Calvin Russell,blues,track,My way,2004,2DgecO0Qkr7yNrnllHg4Zv
Hanne Boel,blues,track,Can't Run from Yourself,2004,3Iz46oZoFFofZkmFNf5Aix
Eric Clapton,blues,track,Sweet Home Chicago,2004,2SrJs30sg11tsG1jfmHPxQ
Mark Knopfler,blues,track,Song For Sonny Liston,2004,1U7fpKJ97ru3DunK2MVbqF
Eric Clapton,blues,track,Me and the Devil Blues,2004,46zPjIeetY6PEzXDmcb1uc
Calvin Russell,blues,track,Last night,2004,2HxUhlCrRRcsefM183AoAX
Norah Jones,blues,track,Those Sweet Words,2004,2MKLbFPQ3QDXpQ0KnS06Kl
Calvin Russell,blues,track,Big brother,2004,19Ji6Pdoms8fbiujzXoNML
R.L. Burnside,blues,track,Goin' Down South,2004,0AbLQMdKJFIaO6FrNRMmuZ
Joe Bonamassa,blues,track,Reconsider Baby,2004,46tOHo9SThlggrU2MiijEC
Sam Myers,blues,track,I Got The Blues,2004,4kqlHVYwkpLI1FzhVBAVZM
Guitar Shorty,blues,track,A Little Less Conversation,2004,73qNHMPnanBGsxD1cQ2ojn
Gary Moore,blues,track,That's Why I Play the Blues,2004,3wOblrCpqJoMd38NW9qF8i
Calvin Russell,blues,track,Baby i love you,2004,3QVeZ7HUJ9ZJpO8AsWxHE0
Ray Charles,blues,track,Sinner's Prayer,2004,7xdHxnlWPneFrwkwK7w2hY
Joe Cocker,blues,track,I Put a Spell on You,2004,5YF5WYnFAVsc5mAW7jqCM3
Ray Charles,blues,track,Here We Go Again,2004,5wfCY08QVWdUaigsFv9IkZ
Albert Cummings,blues,track,Lonely Bed,2004,2glwN5raCeEn0EdjKrNw6i
Calvin Russell,blues,track,A crack in time,2004,63DA8d1KZBVyX3oFUuFKi7
Ray Charles,blues,track,Do I Ever Cross Your Mind,2004,3GH1udndeAMY27JfXe0ecZ
Xavier Rudd,blues,track,Let Me Be,2004,4nbP22GpSsGXceJ9xSpWKx
Ray Charles,blues,track,Sorry Seems To Be The Hardest Word,2004,6A9OKek5PIn8IEy9dGkNzG
Eric Bibb,blues,track,Don't Ever Let Nobody Drag Your Spirit Down,2004,3zXfuTPCPrPfHSLiH3uMJe
Ray Charles,blues,track,Fever,2004,2AcDdgk7gSs1gJKcIsi6Ep
Ray Charles,blues,track,You Don't Know Me,2004,4h74V26B574hSICB5MZs1c
The Notorious Cherry Bombs,blues,track,Forever Someday,2004,2qEGE9K9NtysGAaafNvfA2
Horace Silver,blues,track,Doodlin' - Remastered 2004,2004,5TMVNGCCHS01ub7oOLzyFW
Eric Clapton,blues,track,They're Red Hot,2004,4xEfHJYhgd2YoDBFM8nvk7
Guitar Shorty,blues,track,Story Of My Life,2004,6rojDRfjCkzLOevtjjOXCZ
Aerosmith,blues,track,Road Runner,2004,3Rz8yO9V90BKc5RGadvvfz
Guitar Shorty,blues,track,I'm Gonna Leave You,2004,7GeL9vs46QigLH2hcO70rc
Lee Rocker,blues,track,"Jimmy, Jimmy",2004,4sQALgHFf82xoovJlyacR7
Calvin Russell,blues,track,Down down down,2004,6mQeVXW2JBKA1e2h44zF9D
Marc Broussard,blues,track,The Beauty Of Who You Are,2004,379MTvtZNnggGZPb7Ns6lS
Johnny Burnette & The Rock 'N' Roll Trio,blues,track,Rock Therapy,2004,0gqs0zjUzt1hXficRd4IfZ
Byther Smith,blues,track,The Man Wants Me Dead,2004,1UeBWUHPGJLlAC4wHFzJXU
The Holmes Brothers,blues,track,"We Meet, We Part, We Remember",2004,75MfpJNbjcJ1aGV0F6BD5X
Joe Bonamassa,blues,track,The River,2004,3cnUE6pBz4HwRYw4dOleit
Eric Clapton,blues,track,Ramblin' on My Mind,2004,2Ql6ze5QRhcxcD7tQ6Mj4m
Eric Clapton,blues,track,Come on in My Kitchen,2004,103Au6UjmyIc1sKurPR0js
Los Lonely Boys,blues,track,Crazy Dream,2004,2SZsePkGd3QOT0vzm68thq
Eric Clapton,blues,track,Milkcow's Calf Blues,2004,60CW95Y6mADbOlR7ft6sz0
The Notorious Cherry Bombs,blues,track,"Let It Roll, Let It Ride",2004,6D7hf2c4iZLbyfZEid8rUF
Ben B. Beckendorf,blues,track,Light In My Darkest Hour,2004,0iHPse3I4MoERsUQezjfnO
Eric Clapton,blues,track,Stop Breakin' Down Blues,2004,6SVor9JCdc2UusxE8FeaRs
The Notorious Cherry Bombs,blues,track,If I Ever Break Your Heart,2004,7sSynVoGQGMKDXndxFFpiz
Eric Clapton,blues,track,Love in Vain,2004,1rtMAXr8YALecPbZyZpmQB
Stan Webb,blues,track,The Thrill Has Gone (Live),2004,6crFOvjRe2VGMScODTWpvL
Guitar Shorty,blues,track,Let My Guitar Do The Talking,2004,5ZB6f5NUzJfPZZUNa8R0qH
Susan Tedeschi,blues,track,It Hurt so Bad - Live,2004,1Vbatc4nErn69nEdF9RawW
Eric Clapton,blues,track,Last Fair Deal Gone Down,2004,2heDUNye6x8wmJPhm1xKIR
Eric Clapton,blues,track,Traveling Riverside Blues,2004,2hjNHkvXVQtTrprpEsBjKW
Lightnin' Hopkins,blues,track,Hello Central (Give Me Central),2004,6uCGkaWz4Vn4MwYYsZMiYw
W.C. Clark,blues,track,Stronger Than You Need To Be,2004,111lEceXGPf5AX8yntrQaK
Jools Holland,blues,track,Life's Too Short,2004,2odj6HTRYBNKxWCcSAcCz5
Muddy Waters Blues Band,blues,track,Sometimes I Have a Heartache,2004,0mkG3CMFnK6W1sudP0CxuK
Kieran Kane,blues,track,Just Like That (feat. Fats Kaplin),2004,1A7878HHXGPl9H5yMi1OYI
Muddy Waters,blues,track,"Baby, Please Don't Go - Single Version",2004,5u3QdyScilG0iThRgGPQ0S
Eric Clapton,blues,track,If I Had Possession over Judgement Day,2004,6EWdtamehY5X0PSvKxapSy
Stan Webb,blues,track,I'd Rather Go Blind,2004,10a20CC6wR2xQNV19joKnX
Byther Smith,blues,track,All For Business,2004,1tYvwe0nTQhmL76LRaxTql
The Rolling Stones,blues,track,Little Red Rooster - (Original Single Mono Version),2004,3DFjWyIJ2FA8ehRRynybpO
Alicia Keys,blues,track,If I Ain't Got You (feat. Arturo Sandoval) - Spanish Version,2004,7K8vOty2LqiYwLmBAdanEJ
Heaven & Earth,blues,track,When a Blind Man Cries,2004,6sEMWYQz6zVhHNkI0O1If3
Lucille Bogan,blues,track,Shave 'Em Dry II,2004,6uYVwPP9BGgqDKBorb2k8L
Guitar Shorty,blues,track,Right Tool For The Job,2004,3J5Y3csmxRTTsIbIAUQOhw
Susan Tedeschi,blues,track,Angel from Montgomery - Live,2004,2myTVF5fkau8NR1xJNuztj
W.C. Clark,blues,track,My Texas Home,2004,16UV31f3UunkFqMOsIMU5n
R.L. Burnside,blues,track,Glory Be,2004,2XTHsWwgPQTziAjqn9OiGN
Keith Urban,blues,track,Tonight I Wanna Cry,2004,61hmCqoIlTJjcVMMLhcH5n
Guitar Shorty,blues,track,I've Been Working,2004,51BP1tqpxN9Zk08RlcnO43
R.L. Burnside,blues,track,Shake 'Em on Down,2004,1yxCax1l0O8p3lik3WvamC
Etta James,blues,track,The Sky Is Crying,2004,3sMAzJIN9ruG2Nhf07FJeU
Eric Clapton,blues,track,Kind Hearted Woman Blues,2004,3bDhok0xhx7ihIGWdt9Ft0
Buddaheads,blues,track,When The Blues Catch Up With You,2004,6PDydn8bykR9U6ihm51WHb
Muddy Waters Blues Band,blues,track,Life Goes On,2004,6WnteapB2WkfyK6MVHX55h
Memphis La Blusera,blues,track,Estaño de Bar,2004,71xuRywONAnobC5Ol84YKD
Amy Winehouse,blues,track,Fuck Me Pumps,2004,0bebe96iuPVGnuJL76DeC9
Buddaheads,blues,track,Crawlin' Moon,2004,2mZI0cmBTPReZjBoYRSv87
Bill Wyman's Rhythm Kings,blues,track,Roll 'Em Pete,2004,1bvVmzN6jCzxXPPO2Y175Y
The Holmes Brothers,blues,track,Hey Baby,2004,6ieZ4j417QfEsIj3i3L37e
The Ditty Bops,blues,track,Sister Kate,2004,1kqTuY7rbpPSOrOjQlumDN
Eric Clapton,blues,track,Terraplane Blues,2004,7lXdPj8QN1ecB2sLHzyzZp
Memphis La Blusera,blues,track,Blues en Fa,2004,6G7lyCPncmG6PW3K5BdoCa
Don Vilanova Botafogo,blues,track,Que Cosas Yo No Haría,2004,6ALzDOGfYTTtiuizVtzd0Y
Coen Wolters Band,blues,track,Ain't No Way,2004,4RKvygcW8nE7pGLVctyYgP
Zucchero,blues,track,Ali D'Oro,2004,57qO1iFmRpNbRe60LekCGV
Etta James,blues,track,You Shook Me,2004,78Im3bKE8ZBOT41R99uobS
Bobby Wayne,blues,track,Whisper Away,2004,3ZUbWKDZxdFuI2HHGH8enX
Buddy Guy,blues,track,Miss Ida B,2004,6sEi4jQuygl91z4gQbSbSh
Norah Jones,blues,track,Those Sweet Words,2004,095XZSW3ksBAwUyMJ3wxj4
Stan Webb,blues,track,The House That Love Lives In,2004,6JNcpc7Bzkh1O3uMphpykx
Joe Bonamassa,blues,track,Never Make Your Move too Soon,2004,0hK44dGZv9U0RWOonvkA6T
Eric Clapton,blues,track,Hell Hound on My Trail,2004,6u7BUogohoCca6X492Gv4E
Calvin Russell,blues,track,This is my life,2004,7jU4HdE6SzJiQ2kVa1dgCF
Joe Bonamassa,blues,track,When She Dances,2004,17VqQQo5RkdA7iukLr0okv
The Black Keys,blues,track,Have Love Will Travel,2004,5HYUJEfwbOUcy0Xym1n3oY
R.L. Burnside,blues,track,See What My Buddy Done,2004,6lvPbmUZ89Gv9j7Wu4sBeH
W.C. Clark,blues,track,You Left The Water Running,2004,1GAG4sck0uKPPaDzaedtkL
R.L. Burnside,blues,track,Rollin' and Tumblin',2004,6GtSL7Pjh00BELtUDKwVKo
Buddy Guy,blues,track,Sweet Home Chicago - Mono Rough Mix,2004,5zGssSIGlzrEWZOH3M8Bn6
Aerosmith,blues,track,Never Loved a Girl,2004,1v4adEDf3hIrxVv8Lmdtq2
W.C. Clark,blues,track,I Want To Do Everything For You,2004,60HZMtHQstAejQVqmzEfrE
Eric Bibb,blues,track,Good Stuff,2004,4eDjTIQhubGy7hfIQfEmIX
Aerosmith,blues,track,Eyesight To The Blind,2004,2P3PUFhjjE6fn6uu3uscAJ
Calvin Russell,blues,track,Love stealer,2004,6PvpBqQJORFqfMwk884PpR
The Holmes Brothers,blues,track,I'm So Lonely,2004,0wy4zVtVXy06xwuCUayup0
Memphis La Blusera,blues,track,Lo Único Importante Es el Blues,2004,3XMiCo9UObfPldgve3gc8L
Jools Holland,blues,track,Glory of Love,2004,1o278snFDM2tcNQymJ06I6
Calvin Russell,blues,track,This could be the day,2004,1QGm8iaslg2tXzeW3m9LLd
Buddaheads,blues,track,Company Graveyard,2004,6K93JYuzrVAkqvpyuYWFVq
Bill Wyman's Rhythm Kings,blues,track,Mississippi Flyer,2004,0L2QizXugeZwnZ2gG3yrVI
Eric Clapton,blues,track,32-20 Blues,2004,5XsNauyjunbSYFljFz0Qxn
Byther Smith,blues,track,This Little Voice,2004,4uyrd5xImIeHb12PbCL2Ti
Calvin Russell,blues,track,Rockin’ the republicans,2004,3qF0N2p3aAOUNvvIC6hcY8
Zucchero,blues,track,I Lay Down,2004,4wPDt0wuB99BkiaEtP5qco
Eric Burdon,blues,track,Can't Kill The Boogieman,2004,7hJbnSihbw3zrGE0bzYWcX
Uriah Heep,blues,track,Come Back to Me,2004,2jVlnByCy4VJxxM1UVy0hk
Jeffrey Foucault,blues,track,4&20 Blues,2004,1HwXK4EwDRxyDmjFOi4sgi
Eddie Hope,blues,track,A Fool No More,2004,33WVtTZP4wEOwoSGW0idkK
Mark Knopfler,blues,track,Song For Sonny Liston,2004,7CEB9EWKgL5kC1HTO8Oru7
Muddy Waters Blues Band,blues,track,Everything Gonna Be Alright,2004,5VK783FVcaNdsx5iN0O7dN
Carl Weathersby,blues,track,Hold On,2004,6hvJliJvOMHiKSXjPyUoZf
Albert Cummings,blues,track,Blues Makes Me Feel So Good,2004,5T1sj4W2NIUlbmZMdZmAI3
Jools Holland,blues,track,St. James' Infirmary Blues,2004,6TSgebnc69Ndnw52rffHJV
